brand,nom_etablissement,source,note_brute,texte,note_std,langue,texte_propre,date,sentiment_score,sentiment_label
Huttopia,Versailles,Google Maps,,"Nous avons passé un très bon séjour, nos enfants ont adorés camping agréable propre , bel espace de jeu et mise à disposition de jeux extérieur (badminton, ping pong, pétanque …) La proximité avec le rer c permet de rejoindre rapidement la capital et son centre Piscine agréable et chauffé Équipe souriante",4.0,fr,"Nous avons passé un très bon séjour, nos enfants ont adorés camping agréable propre , bel espace de jeu et mise à disposition de jeux extérieur (badminton, ping pong, pétanque …) La proximité avec le rer c permet de rejoindre rapidement la capital et son centre Piscine agréable et chauffé Équipe souriante",,0.4255555555555556,Positif
Huttopia,Versailles,Google Maps,,Super camping. Proche de Paris et tellement dépaysant. Nous y retournerons avec grand plaisir.,4.0,fr,Super camping. Proche de Paris et tellement dépaysant. Nous y retournerons avec grand plaisir.,,0.294,Positif
Huttopia,Versailles,Google Maps,,"J’ai été logée dans ce camping pour un Congrès, le lieu est bucolique, les tentes très jolies et bien aménagées, confortables. J’aurais été plus rassurée avec deux cadenas à ma tente pour les deux cotés.",4.0,fr,"J’ai été logée dans ce camping pour un Congrès, le lieu est bucolique, les tentes très jolies et bien aménagées, confortables. J’aurais été plus rassurée avec deux cadenas à ma tente pour les deux cotés.",,0.3625,Positif
Huttopia,Versailles,Google Maps,,"Camping très bien situé pour découvrir Versailles et Paris. Proximité de nombreux services et transports facilement accessibles. Le cadre est verdoyant et apaisant (appréciable après une journée dans la foule notamment). Le personnel est souriant, de bon conseil et disponible. La tente trapeur est fonctionnelle et confortable. Bref nous reviendrons.",3.0,fr,"Camping très bien situé pour découvrir Versailles et Paris. Proximité de nombreux services et transports facilement accessibles. Le cadre est verdoyant et apaisant (appréciable après une journée dans la foule notamment). Le personnel est souriant, de bon conseil et disponible. La tente trapeur est fonctionnelle et confortable. Bref nous reviendrons.",,0.1990909090909091,Positif
Huttopia,Versailles,Google Maps,3.0,"Très agréable séjour de 4 jours. Très bonne accueil lors de notre arrivé, et toujours bien renseigné tout au long du séjour. Nous avons mangé une pizza le dernier soir qui était très bonne. La propreté des sanitaires sont bien suivie et propre (juste sale par des gens irrespectueux). Les emplacements sont propres et spacieux, cependant pas assez intime ,manque de brises vues naturel ou artificiel. Je recommande ce camping. Merci à tout le personnel.",3.0,fr,"Très agréable séjour de 4 jours. Très bonne accueil lors de notre arrivé, et toujours bien renseigné tout au long du séjour. Nous avons mangé une pizza le dernier soir qui était très bonne. La propreté des sanitaires sont bien suivie et propre (juste sale par des gens irrespectueux). Les emplacements sont propres et spacieux, cependant pas assez intime ,manque de brises vues naturel ou artificiel. Je recommande ce camping. Merci à tout le personnel.",,0.19090909090909092,Positif
Huttopia,Versailles,Google Maps,,"L'emplacement est sale et en pente, le camping car s'enfonce dans le sable. Nous avons voulu utiliser l'aire de vidange qui a l'air propre -tout a bien fonctionné sauf au moment de repartir car la pente est trop importante et nous avons accroché notre marche-pied que nous avons abîmé. Il serait pertinent de revoir l'accessibilité à l'aire de vidange car nous avons dû ensuite repartir en marche arrière sur plus de 100 m. Les sanitaires sont très propres et très agréables. Nous n'avons pas bien profité de la piscine car malgré les interdictions de plonger et de sauter, les enfants pourtant sur la surveillance d'un adulte ne se sont pas gênés ! Peut-être qu'il serait nécessaire de mettre une personne à la surveillance de la piscine. On s'attendait à mieux, vu le prix élevé de l'emplacement.",3.0,fr,"L'emplacement est sale et en pente, le camping car s'enfonce dans le sable. Nous avons voulu utiliser l'aire de vidange qui a l'air propre -tout a bien fonctionné sauf au moment de repartir car la pente est trop importante et nous avons accroché notre marche-pied que nous avons abîmé. Il serait pertinent de revoir l'accessibilité à l'aire de vidange car nous avons dû ensuite repartir en marche arrière sur plus de 100 m. Les sanitaires sont très propres et très agréables. Nous n'avons pas bien profité de la piscine car malgré les interdictions de plonger et de sauter, les enfants pourtant sur la surveillance d'un adulte ne se sont pas gênés ! Peut-être qu'il serait nécessaire de mettre une personne à la surveillance de la piscine. On s'attendait à mieux, vu le prix élevé de l'emplacement.",,0.2205769230769231,Positif
Huttopia,Versailles,Google Maps,,"Camping idéalement situé pour visiter Paris (13 min à pied du RER), bon accueil, chalet bien équipé, literie confortable. Je recommande ce camping.",3.0,fr,"Camping idéalement situé pour visiter Paris (13 min à pied du RER), bon accueil, chalet bien équipé, literie confortable. Je recommande ce camping.",,0.21999999999999997,Positif
Huttopia,Versailles,Google Maps,,J'ai passé 3 jours dans un mobil-home ici c'était un peu sale mais ça a été mais franchement je mettrai une note de 4 étoiles sur 5 malheureusement vu que c'est pas un très grand fan de ça parce que je suis pas un grand fan de la nature mais vu que moi je suis pas trop méchante je mets pas 3 ni de mais je mets 4 au moins,3.0,fr,J'ai passé 3 jours dans un mobil-home ici c'était un peu sale mais ça a été mais franchement je mettrai une note de 4 étoiles sur 5 malheureusement vu que c'est pas un très grand fan de ça parce que je suis pas un grand fan de la nature mais vu que moi je suis pas trop méchante je mets pas 3 ni de mais je mets 4 au moins,,0.06964285714285715,Neutre
Huttopia,Versailles,Google Maps,,"Séjour de 4 nuits du 8 au 11 mai. Chalet très confortable, cadre merveilleux en pleine forêt, équipe très sympathique souriante et très réactive. L’espace piscine est très agréable. Les enfants se sont régalés. Environnement calme, idéal pour se mettre au vert. Nous reviendrons 🌺",4.0,fr,"Séjour de 4 nuits du 8 au 11 mai. Chalet très confortable, cadre merveilleux en pleine forêt, équipe très sympathique souriante et très réactive. L’espace piscine est très agréable. Les enfants se sont régalés. Environnement calme, idéal pour se mettre au vert. Nous reviendrons 🌺",,0.5469999999999999,Positif
Huttopia,Versailles,Google Maps,,"Tarifs prohibitifs et prestations lamentables : les réservations ne sont pas prises en compte, les emplacements « grand confort » sont étriqués et pour certains quasi-inaccessibles, la direction est sourde à toute réclamation, bref la situation de monopole et l’absence de concurrence leur permet d’afficher le mépris des camping caristes. Et chaque année cette situation empire hélas. Dommage…",3.0,fr,"Tarifs prohibitifs et prestations lamentables : les réservations ne sont pas prises en compte, les emplacements « grand confort » sont étriqués et pour certains quasi-inaccessibles, la direction est sourde à toute réclamation, bref la situation de monopole et l’absence de concurrence leur permet d’afficher le mépris des camping caristes. Et chaque année cette situation empire hélas. Dommage…",,-0.0075,Neutre
Huttopia,Versailles,Google Maps,,"Réservation obligatoire 🫩 On a fait demi-tour 🤗  On a un camping car de 7,50m avec une remorque moto, ça passe mais c’est chaud 🥵",3.0,fr,"Réservation obligatoire 🫩 On a fait demi-tour 🤗  On a un camping car de 7,50m avec une remorque moto, ça passe mais c’est chaud 🥵",,0.024999999999999994,Neutre
Huttopia,Versailles,Google Maps,,"Très bon séjour, adresse à garder !|Les draps et serviettes sont fournis, fait rare pour un camping. Personnel au top et d'une gentillesse.|Camping calme, personnel à l'écoute.|Nous y avons séjourner pour un motif professionnel et je recommande !",4.0,fr,"Très bon séjour, adresse à garder !|Les draps et serviettes sont fournis, fait rare pour un camping. Personnel au top et d'une gentillesse.|Camping calme, personnel à l'écoute.|Nous y avons séjourner pour un motif professionnel et je recommande !",,0.2814285714285714,Positif
Huttopia,Versailles,Google Maps,,"Nous avons séjourné à 5 adultes dans une cabane en bois avec mezzanine, que du bois à l'intérieur, c'était très cozy.Nous avions de l'espace et la terrasse est très agréable. La piscine et transats au top.Situation très nature et calme, très appréciable au retour d'une journée mouvementée dans Paris. A 5 min à pieds vous trouverez une super boulangerie-pâtisserie + le mercredi et le samedi un petit marché avec de bons producteurs et à 10 min à pieds, la gare RER C qui vous amène à la station champs de mars Tour eiffel en 20 min, c'est hyper pratique. Non loin de la boulangerie vous avez l'arrêt de bus où vous pouvez prendre le 6202 qui vous amènera en 20 min au chateau de versailles, très pratique. Au camping, il y a un dépôt de pain et viennoiseries chaque matin c'est appréciable. Accueil super, très à l'écoute et serviable. A l'intérieur de la cabane, draps, couettes et oreillers fournis c'est TOP et la literie est bonne.Le chauffage a bien fonctionné, personne a eu froid. Je recommande ce camping pour un retour aux sources et je recommande la cabane en bois qui est hyper chaleureuse.Merci pour ce super séjour.",3.0,fr,"Nous avons séjourné à 5 adultes dans une cabane en bois avec mezzanine, que du bois à l'intérieur, c'était très cozy.Nous avions de l'espace et la terrasse est très agréable. La piscine et transats au top.Situation très nature et calme, très appréciable au retour d'une journée mouvementée dans Paris. A 5 min à pieds vous trouverez une super boulangerie-pâtisserie + le mercredi et le samedi un petit marché avec de bons producteurs et à 10 min à pieds, la gare RER C qui vous amène à la station champs de mars Tour eiffel en 20 min, c'est hyper pratique. Non loin de la boulangerie vous avez l'arrêt de bus où vous pouvez prendre le 6202 qui vous amènera en 20 min au chateau de versailles, très pratique. Au camping, il y a un dépôt de pain et viennoiseries chaque matin c'est appréciable. Accueil super, très à l'écoute et serviable. A l'intérieur de la cabane, draps, couettes et oreillers fournis c'est TOP et la literie est bonne.Le chauffage a bien fonctionné, personne a eu froid. Je recommande ce camping pour un retour aux sources et je recommande la cabane en bois qui est hyper chaleureuse.Merci pour ce super séjour.",,0.24714285714285716,Positif
Huttopia,Versailles,Google Maps,,"Difficile de trouver plus mauvais rapport qualité/ prix ! Prix exorbitants, toile d'araignée, poussière, lampes grillées,chauffage en option,bref la totale .Le seul intérêt c'est sa relative proximité avec le château et la Capitale. N'oublions pas les emplacements minus, et défoncés. A fuir (si vous le pouvez)",3.0,fr,"Difficile de trouver plus mauvais rapport qualité/ prix ! Prix exorbitants, toile d'araignée, poussière, lampes grillées,chauffage en option,bref la totale .Le seul intérêt c'est sa relative proximité avec le château et la Capitale. N'oublions pas les emplacements minus, et défoncés. A fuir (si vous le pouvez)",,-0.13624999999999998,Neutre
Huttopia,Versailles,Google Maps,,"Séjour en famille, 4 nuits en van en avril pour visiter Versailles et Paris. Première déception la taille et l état de l emplacement. Nous avons dû débourser 34€ supp pour avoir un emplacement plat! Et sur lequel je pouvais garer mon van et sortir mon auvent! La nature est tres présente! même trop! J ai vu camping car neuf s'abimer avec une branche en empruntant le chemin de service! Mais vous ne trouverez pas d herbe!! Que du sable et des pierres. Ne chercher pas l intimité, rien ne vous cache, les sanitaires sont aux 4 vents sans chauffage!!par 10 degrés!!bref merci Huttopia de nous rappeler le pire! Une grosse majorité d étrangers, notre enfant c est bien ennuyé. J ai beaucoup apprécié la suffisance de l accueil, on s'en bien qu ils sont pas là pour être ici. En 35 ans de camping et de van, je vous assure que je n' ai jamais été aussi pressé de partir et soyez rassuré je ne reviendrai pas.",3.0,fr,"Séjour en famille, 4 nuits en van en avril pour visiter Versailles et Paris. Première déception la taille et l état de l emplacement. Nous avons dû débourser 34€ supp pour avoir un emplacement plat! Et sur lequel je pouvais garer mon van et sortir mon auvent! La nature est tres présente! même trop! J ai vu camping car neuf s'abimer avec une branche en empruntant le chemin de service! Mais vous ne trouverez pas d herbe!! Que du sable et des pierres. Ne chercher pas l intimité, rien ne vous cache, les sanitaires sont aux 4 vents sans chauffage!!par 10 degrés!!bref merci Huttopia de nous rappeler le pire! Une grosse majorité d étrangers, notre enfant c est bien ennuyé. J ai beaucoup apprécié la suffisance de l accueil, on s'en bien qu ils sont pas là pour être ici. En 35 ans de camping et de van, je vous assure que je n' ai jamais été aussi pressé de partir et soyez rassuré je ne reviendrai pas.",,-0.05439338235294118,Neutre
